codigo_ibge,municipio,percentual_sem_internet,renda_mediana_per_capita
4317608,Santo Antônio da Patrulha - RS,20.77,1212.0
4317707,Santo Antônio das Missões - RS,22.65,1104.0
4317756,Santo Antônio do Planalto - RS,22.79,1462.0
4317806,Santo Augusto - RS,16.94,1212.0
4317905,Santo Cristo - RS,9.87,1404.0
4317954,Santo Expedito do Sul - RS,16.81,1400.0
4318002,São Borja - RS,18.46,1100.0
4318051,São Domingos do Sul - RS,14.19,1866.67
4318101,São Francisco de Assis - RS,24.38,1212.0
4318200,São Francisco de Paula - RS,16.79,1200.0
4318309,São Gabriel - RS,17.31,1051.0
4318408,São Jerônimo - RS,20.4,1100.0
4318424,São João da Urtiga - RS,17.65,1378.0
4318432,São João do Polêsine - RS,12.3,1400.0
4318440,São Jorge - RS,11.2,1415.0
4318457,São José das Missões - RS,25.75,1125.0
4318465,São José do Herval - RS,31.24,1066.67
4318481,São José do Hortêncio - RS,17.31,1608.0
4318499,São José do Inhacorá - RS,16.11,1470.67
4318507,São José do Norte - RS,22.7,958.86
4318606,São José do Ouro - RS,13.04,1375.0
4318614,São José do Sul - RS,21.17,1250.0
4318622,São José dos Ausentes - RS,21.25,808.0
4318705,São Leopoldo - RS,8.19,1300.0
4318804,São Lourenço do Sul - RS,13.34,1212.0
4318903,São Luiz Gonzaga - RS,16.48,1212.0
4319000,São Marcos - RS,10.8,1462.0
4319109,São Martinho - RS,13.44,1384.0
4319125,São Martinho da Serra - RS,29.12,1212.0
4319158,São Miguel das Missões - RS,16.95,1200.0
4319208,São Nicolau - RS,28.72,1053.0
4319307,São Paulo das Missões - RS,14.6,1250.0
4319356,São Pedro da Serra - RS,9.85,1633.33
4319364,São Pedro das Missões - RS,26.64,974.67
4319372,São Pedro do Butiá - RS,13.34,1506.0
4319406,São Pedro do Sul - RS,24.43,1212.0
4319505,São Sebastião do Caí - RS,12.01,1300.0
4319604,São Sepé - RS,18.58,1212.0
4319703,São Valentim - RS,26.13,1378.0
4319711,São Valentim do Sul - RS,13.34,1212.0
4319737,São Valério do Sul - RS,47.7,620.25
4319752,São Vendelino - RS,22.42,1928.0
4319802,São Vicente do Sul - RS,17.42,1053.0
4319901,Sapiranga - RS,7.72,1256.0
4320008,Sapucaia do Sul - RS,10.45,1250.0
4320107,Sarandi - RS,8.48,1306.0
4320206,Seberi - RS,18.18,1212.0
4320230,Sede Nova - RS,21.65,1212.0
4320263,Segredo - RS,21.46,1212.0
4320305,Selbach - RS,12.73,1733.33
4320321,Senador Salgado Filho - RS,29.89,1200.0
4320354,Sentinela do Sul - RS,29.73,1000.0
4320404,Serafina Corrêa - RS,7.6,1625.0
4320453,Sério - RS,28.59,1400.0
4320503,Sertão - RS,13.24,1000.0
4320552,Sertão Santana - RS,25.21,1212.0
4320578,Sete de Setembro - RS,37.03,1200.0
4320602,Severiano de Almeida - RS,17.34,1700.0
4320651,Silveira Martins - RS,11.66,1387.33
4320677,Sinimbu - RS,29.01,1200.0
4320701,Sobradinho - RS,12.83,1250.0
4320800,Soledade - RS,17.65,1278.0
4320859,Tabaí - RS,20.36,1266.67
4320909,Tapejara - RS,9.47,1425.0
4321006,Tapera - RS,12.37,1450.0
4321105,Tapes - RS,20.16,1050.0
4321204,Taquara - RS,14.22,1250.0
4321303,Taquari - RS,15.99,1250.0
4321329,Taquaruçu do Sul - RS,14.47,1366.67
4321352,Tavares - RS,19.48,1204.0
4321402,Tenente Portela - RS,15.48,1212.0
4321436,Terra de Areia - RS,16.86,1212.0
4321451,Teutônia - RS,8.47,1500.0
4321469,Tio Hugo - RS,13.87,1366.67
4321477,Tiradentes do Sul - RS,21.44,1212.0
4321493,Toropi - RS,21.25,1212.0
4321501,Torres - RS,6.97,1416.67
4321600,Tramandaí - RS,9.71,1212.5
4321626,Travesseiro - RS,13.22,1251.0
4321634,Três Arroios - RS,22.67,1803.0
4321667,Três Cachoeiras - RS,11.72,1300.0
4321709,Três Coroas - RS,12.44,1296.0
4321808,Três de Maio - RS,13.23,1474.67
4321832,Três Forquilhas - RS,19.34,1212.0
4321857,Três Palmeiras - RS,29.29,920.0
4321907,Três Passos - RS,12.27,1333.33
4321956,Trindade do Sul - RS,17.98,1436.67
4322004,Triunfo - RS,17.21,1200.0
4322103,Tucunduva - RS,19.44,1356.0
4322152,Tunas - RS,19.87,1008.0
4322186,Tupanci do Sul - RS,15.86,1200.0
4322202,Tupanciretã - RS,16.73,1056.0
4322251,Tupandi - RS,11.83,1500.25
4322301,Tuparendi - RS,17.15,1533.33
4322327,Turuçu - RS,20.2,1212.0
4322343,Ubiretama - RS,19.32,1290.0
4322350,União da Serra - RS,9.63,1725.0
4322376,Unistalda - RS,21.16,1070.67
4322400,Uruguaiana - RS,12.63,1073.14
4322509,Vacaria - RS,10.84,1237.33
4322525,Vale Verde - RS,26.58,1166.67
4322533,Vale do Sol - RS,21.12,1212.0
4322541,Vale Real - RS,5.17,1666.67
4322558,Vanini - RS,10.03,1356.0
4322608,Venâncio Aires - RS,16.61,1300.0
4322707,Vera Cruz - RS,15.07,1278.0
4322806,Veranópolis - RS,12.03,1600.0
4322855,Vespasiano Corrêa - RS,18.13,2271.67
4322905,Viadutos - RS,23.05,1290.0
4323002,Viamão - RS,12.35,1100.0
4323101,Vicente Dutra - RS,25.78,1137.33
4323200,Victor Graeff - RS,8.06,1666.67
4323309,Vila Flores - RS,6.95,1409.0
4323358,Vila Lângaro - RS,16.67,1212.0
4323408,Vila Maria - RS,9.9,1849.33
4323457,Vila Nova do Sul - RS,44.18,1106.0
4323507,Vista Alegre - RS,17.44,1375.0
4323606,Vista Alegre do Prata - RS,18.95,1600.0
4323705,Vista Gaúcha - RS,12.55,1375.0
4323754,Vitória das Missões - RS,24.11,1212.0
4323770,Westfália - RS,15.53,1950.0
4323804,Xangri-lá - RS,6.75,1400.0
5000203,Água Clara - MS,7.28,1200.0
5000252,Alcinópolis - MS,18.63,1066.67
5000609,Amambai - MS,23.91,844.8
5000708,Anastácio - MS,16.99,828.0
5000807,Anaurilândia - MS,18.35,1017.5
5000856,Angélica - MS,11.04,950.0
5000906,Antônio João - MS,29.08,650.0
5001003,Aparecida do Taboado - MS,11.51,1100.0
5001102,Aquidauana - MS,18.82,850.0
5001243,Aral Moreira - MS,18.54,733.33
5001508,Bandeirantes - MS,19.21,1212.0
5001904,Bataguassu - MS,9.4,1050.0
5002001,Batayporã - MS,15.59,1075.0
5002100,Bela Vista - MS,15.08,833.33
5002159,Bodoquena - MS,19.96,1000.0
5002209,Bonito - MS,9.87,1200.0
5002308,Brasilândia - MS,9.46,1066.67
5002407,Caarapó - MS,17.77,1000.0
5002605,Camapuã - MS,23.27,1212.0
5002704,Campo Grande - MS,8.16,1237.33
5002803,Caracol - MS,12.29,866.67
5002902,Cassilândia - MS,14.27,1200.0
5002951,Chapadão do Sul - MS,6.59,1408.0
5003108,Corguinho - MS,26.14,908.0
5003157,Coronel Sapucaia - MS,33.24,488.89
5003207,Corumbá - MS,18.35,875.0
5003256,Costa Rica - MS,9.54,1125.25
5003306,Coxim - MS,12.27,1100.0
5003454,Deodápolis - MS,15.83,1000.0
5003488,Dois Irmãos do Buriti - MS,18.16,833.33
5003504,Douradina - MS,21.55,909.0
5003702,Dourados - MS,8.94,1266.67
5003751,Eldorado - MS,13.46,972.67
5003801,Fátima do Sul - MS,14.29,1106.0
5003900,Figueirão - MS,16.16,1212.0
5004007,Glória de Dourados - MS,15.63,1204.0
5004106,Guia Lopes da Laguna - MS,16.97,886.67
5004304,Iguatemi - MS,13.0,1050.0
5004403,Inocência - MS,9.65,1212.0
5004502,Itaporã - MS,26.36,910.0
5004601,Itaquiraí - MS,11.35,903.0
5004700,Ivinhema - MS,12.63,1116.67
5004809,Japorã - MS,39.9,500.0
5004908,Jaraguari - MS,22.23,1025.0
5005004,Jardim - MS,13.47,1012.0
5005103,Jateí - MS,9.49,1004.0
5005152,Juti - MS,17.32,903.0
5005202,Ladário - MS,15.12,800.0
5005251,Laguna Carapã - MS,18.57,940.0
5005400,Maracaju - MS,6.58,1237.33
5005608,Miranda - MS,21.71,633.33
5005681,Mundo Novo - MS,12.61,1140.0
5005707,Naviraí - MS,8.61,1206.0
5005806,Nioaque - MS,12.62,920.0
5006002,Nova Alvorada do Sul - MS,13.44,950.0
5006200,Nova Andradina - MS,11.22,1200.0
5006259,Novo Horizonte do Sul - MS,20.27,1166.67
5006275,Paraíso das Águas - MS,6.81,1250.0
5006309,Paranaíba - MS,13.95,1212.0
5006358,Paranhos - MS,41.21,450.0
5006408,Pedro Gomes - MS,24.94,909.0
5006606,Ponta Porã - MS,10.5,900.0
5006903,Porto Murtinho - MS,16.44,833.33
5007109,Ribas do Rio Pardo - MS,6.78,1162.0
5007208,Rio Brilhante - MS,10.03,1091.2
5007307,Rio Negro - MS,21.23,1212.0
5007406,Rio Verde de Mato Grosso - MS,14.73,1166.67
5007505,Rochedo - MS,21.15,950.0
5007554,Santa Rita do Pardo - MS,15.81,925.0
5007695,São Gabriel do Oeste - MS,9.7,1350.0
5007703,Sete Quedas - MS,13.82,940.0
5007802,Selvíria - MS,13.36,1000.5
5007901,Sidrolândia - MS,9.83,925.0
5007935,Sonora - MS,9.68,1125.0
5007950,Tacuru - MS,27.12,488.89
5007976,Taquarussu - MS,16.92,1184.5
5008008,Terenos - MS,19.77,932.0
5008305,Três Lagoas - MS,8.5,1203.43
5008404,Vicentina - MS,23.4,1175.0
5100102,Acorizal - MT,26.83,1000.0
5100201,Água Boa - MT,6.4,1500.0
5100250,Alta Floresta - MT,9.97,1266.67
5100300,Alto Araguaia - MT,14.63,1237.33
5100359,Alto Boa Vista - MT,22.83,840.0
5100409,Alto Garças - MT,13.0,1084.8
5100508,Alto Paraguai - MT,22.27,826.67
5100607,Alto Taquari - MT,8.06,1250.0
5100805,Apiacás - MT,13.81,1150.0
5101001,Araguaiana - MT,9.06,1040.0
5101209,Araguainha - MT,33.41,1212.0
5101258,Araputanga - MT,14.62,1100.0
5101308,Arenápolis - MT,19.17,1212.0
5101407,Aripuanã - MT,9.81,1403.0
5101605,Barão de Melgaço - MT,21.75,768.0
5101704,Barra do Bugres - MT,16.1,1000.0
5101803,Barra do Garças - MT,12.55,1200.0
5101852,Bom Jesus do Araguaia - MT,12.9,1100.0
5101902,Brasnorte - MT,13.6,1200.0
5102504,Cáceres - MT,15.43,966.67
5102603,Campinápolis - MT,32.65,366.33
5102637,Campo Novo do Parecis - MT,4.29,1271.43
5102678,Campo Verde - MT,8.17,1212.0
5102686,Campos de Júlio - MT,6.04,1282.4
5102694,Canabrava do Norte - MT,26.7,1200.0
5102702,Canarana - MT,9.47,1375.0
5102793,Carlinda - MT,12.63,1204.0
5102850,Castanheira - MT,14.61,1100.0
5103007,Chapada dos Guimarães - MT,14.9,1106.0
5103056,Cláudia - MT,13.81,1200.0
5103106,Cocalinho - MT,14.05,1150.0
5103205,Colíder - MT,9.6,1300.0
5103254,Colniza - MT,12.03,900.0
5103304,Comodoro - MT,18.24,1133.0
5103353,Confresa - MT,10.43,1075.0
5103361,Conquista D'Oeste - MT,10.59,1200.0
5103379,Cotriguaçu - MT,14.01,1033.33
5103403,Cuiabá - MT,10.23,1300.0
5103437,Curvelândia - MT,19.74,1000.0
5103452,Denise - MT,16.53,1100.0
5103502,Diamantino - MT,11.34,1212.0
5103601,Dom Aquino - MT,23.36,1125.0
5103700,Feliz Natal - MT,19.6,1021.33
5103809,Figueirópolis D'Oeste - MT,18.4,1100.0
5103858,Gaúcha do Norte - MT,18.84,985.33
5103908,General Carneiro - MT,21.56,733.33
5103957,Glória D'Oeste - MT,20.72,902.0
5104104,Guarantã do Norte - MT,9.15,1180.0
5104203,Guiratinga - MT,25.05,1200.0
5104500,Indiavaí - MT,13.77,1071.0
5104526,Ipiranga do Norte - MT,5.42,1400.0
5104542,Itanhangá - MT,9.67,1212.0
5104559,Itaúba - MT,16.76,1200.0
5104609,Itiquira - MT,14.15,1200.0
5104807,Jaciara - MT,12.76,1141.33
5104906,Jangada - MT,33.45,833.33
5105002,Jauru - MT,15.76,1212.0
5105101,Juara - MT,11.22,1200.0
5105150,Juína - MT,14.97,1200.0
5105176,Juruena - MT,11.92,1200.0
5105200,Juscimeira - MT,20.24,1000.0
5105234,Lambari D'Oeste - MT,14.0,985.33
5105259,Lucas do Rio Verde - MT,5.54,1500.0
5105309,Luciara - MT,29.77,778.29
5105507,Vila Bela da Santíssima Trindade - MT,20.49,906.0
5105580,Marcelândia - MT,10.37,1100.0
5105606,Matupá - MT,6.95,1333.33
5105622,Mirassol d'Oeste - MT,13.42,1106.0
5105903,Nobres - MT,10.19,1073.14
5106000,Nortelândia - MT,19.88,1057.0
5106109,Nossa Senhora do Livramento - MT,27.16,808.0
5106158,Nova Bandeirantes - MT,12.29,1100.0
5106174,Nova Nazaré - MT,27.67,800.0
5106182,Nova Lacerda - MT,10.87,1120.0
5106190,Nova Santa Helena - MT,8.24,1212.0
5106208,Nova Brasilândia - MT,37.16,892.86
5106216,Nova Canaã do Norte - MT,14.6,1200.0
5106224,Nova Mutum - MT,5.03,1525.0
5106232,Nova Olímpia - MT,19.91,1060.0
5106240,Nova Ubiratã - MT,10.26,1200.0
5106257,Nova Xavantina - MT,12.03,1200.4
5106265,Novo Mundo - MT,8.82,1000.0
5106273,Novo Horizonte do Norte - MT,22.99,1250.0
5106281,Novo São Joaquim - MT,10.41,1204.0
5106299,Paranaíta - MT,10.92,1212.0
5106307,Paranatinga - MT,14.44,1081.0
5106315,Novo Santo Antônio - MT,33.29,1004.8
5106372,Pedra Preta - MT,18.64,1166.67
5106422,Peixoto de Azevedo - MT,12.98,808.0
5106455,Planalto da Serra - MT,17.66,1203.0
5106505,Poconé - MT,22.28,857.14
5106653,Pontal do Araguaia - MT,9.88,1212.0
5106703,Ponte Branca - MT,32.73,1212.0
5106752,Pontes e Lacerda - MT,8.86,1176.29
5106778,Porto Alegre do Norte - MT,14.99,1075.0
5106802,Porto dos Gaúchos - MT,11.3,1266.67
5106828,Porto Esperidião - MT,11.31,850.0
5106851,Porto Estrela - MT,51.06,750.0
5107008,Poxoréu - MT,19.23,845.33
5107040,Primavera do Leste - MT,4.99,1460.0
5107065,Querência - MT,8.83,1250.0
5107107,São José dos Quatro Marcos - MT,18.99,1050.0
5107156,Reserva do Cabaçal - MT,14.85,1100.0
5107180,Ribeirão Cascalheira - MT,17.32,1200.0
5107198,Ribeirãozinho - MT,12.87,1212.0
5107206,Rio Branco - MT,13.6,1166.67
5107248,Santa Carmem - MT,5.31,1212.0
5107263,Santo Afonso - MT,24.43,1210.0
5107297,São José do Povo - MT,17.53,1212.0
5107305,São José do Rio Claro - MT,12.22,1000.0
5107354,São José do Xingu - MT,12.4,1037.33
5107404,São Pedro da Cipa - MT,15.06,1000.0
5107578,Rondolândia - MT,18.81,606.0
5107602,Rondonópolis - MT,9.17,1212.5
5107701,Rosário Oeste - MT,31.27,937.33
5107743,Santa Cruz do Xingu - MT,11.45,1181.78
5107750,Salto do Céu - MT,15.76,1100.0
5107768,Santa Rita do Trivelato - MT,7.24,1185.71
5107776,Santa Terezinha - MT,15.51,606.0
5107792,Santo Antônio do Leste - MT,9.13,903.0
5107800,Santo Antônio de Leverger - MT,18.07,850.0
5107859,São Félix do Araguaia - MT,17.53,1142.4
5107875,Sapezal - MT,5.43,1462.5
5107883,Serra Nova Dourada - MT,22.03,1250.0
5107909,Sinop - MT,6.65,1500.0
5107925,Sorriso - MT,5.35,1500.0
5107941,Tabaporã - MT,7.94,1200.0
5107958,Tangará da Serra - MT,7.81,1250.0
5108006,Tapurah - MT,5.83,1300.0
5108055,Terra Nova do Norte - MT,13.99,1200.0
5108105,Tesouro - MT,25.26,1000.0
5108204,Torixoréu - MT,18.45,1204.0
5108303,União do Sul - MT,16.89,1125.0
5108352,Vale de São Domingos - MT,13.66,1133.33
5108402,Várzea Grande - MT,15.18,1075.0
5108501,Vera - MT,10.11,1212.0
5108600,Vila Rica - MT,9.78,1206.0
5108808,Nova Guarita - MT,7.38,987.43
5108857,Nova Marilândia - MT,18.05,1141.75
5108907,Nova Maringá - MT,12.64,1227.0
5108956,Nova Monte Verde - MT,13.4,1200.0
5200050,Abadia de Goiás - GO,13.25,825.0
5200100,Abadiânia - GO,22.01,856.0
5200134,Acreúna - GO,14.93,1066.67
5200159,Adelândia - GO,18.93,1150.0
5200175,Água Fria de Goiás - GO,15.96,842.4
5200209,Água Limpa - GO,16.44,1212.0
5200258,Águas Lindas de Goiás - GO,8.91,800.0
5200308,Alexânia - GO,16.42,909.0
5200506,Aloândia - GO,17.32,1250.0
5200555,Alto Horizonte - GO,8.97,1166.67
5200605,Alto Paraíso de Goiás - GO,9.18,1178.75
5200803,Alvorada do Norte - GO,22.94,777.2
5200829,Amaralina - GO,31.74,909.0
5200852,Americano do Brasil - GO,30.69,700.0
5200902,Amorinópolis - GO,15.73,1212.0
5201108,Anápolis - GO,9.01,1200.0
5201207,Anhanguera - GO,3.63,1300.0
5201306,Anicuns - GO,15.21,1142.4
5201405,Aparecida de Goiânia - GO,8.21,1066.67
5201454,Aparecida do Rio Doce - GO,9.48,1071.0
5201504,Aporé - GO,10.68,1212.0
5201603,Araçu - GO,17.59,1112.0
5201702,Aragarças - GO,13.11,1025.0
5201801,Aragoiânia - GO,12.12,800.0
5202155,Araguapaz - GO,13.31,1000.0
5202353,Arenópolis - GO,15.4,1204.5
5202502,Aruanã - GO,12.34,1133.33
5202601,Aurilândia - GO,21.35,1106.0
5202809,Avelinópolis - GO,15.85,1093.33
5203104,Baliza - GO,16.46,875.0
5203203,Barro Alto - GO,14.11,1000.0
5203302,Bela Vista de Goiás - GO,14.83,1133.33
5203401,Bom Jardim de Goiás - GO,19.8,1067.33
5203500,Bom Jesus de Goiás - GO,9.2,1115.5
5203559,Bonfinópolis - GO,13.31,1030.0
5203575,Bonópolis - GO,22.73,969.6
5203609,Brazabrantes - GO,15.31,1070.67
5203807,Britânia - GO,9.06,1100.0
5203906,Buriti Alegre - GO,13.24,1200.0
5203939,Buriti de Goiás - GO,23.56,1200.0
5203962,Buritinópolis - GO,27.8,728.0
5204003,Cabeceiras - GO,22.61,900.0
5204102,Cachoeira Alta - GO,15.24,1050.0
5204201,Cachoeira de Goiás - GO,21.83,1000.0
5204250,Cachoeira Dourada - GO,12.47,1200.0
5204300,Caçu - GO,12.54,1212.0
5204409,Caiapônia - GO,12.61,1212.0
5204508,Caldas Novas - GO,8.56,1133.75
5204557,Caldazinha - GO,13.85,1078.0
5204607,Campestre de Goiás - GO,14.38,1000.0
5204656,Campinaçu - GO,17.28,1000.0
5204706,Campinorte - GO,9.59,1000.0
5204805,Campo Alegre de Goiás - GO,10.82,1166.67
5204854,Campo Limpo de Goiás - GO,19.1,900.0
5204904,Campos Belos - GO,18.26,808.0
5204953,Campos Verdes - GO,16.78,808.0
5205000,Carmo do Rio Verde - GO,19.39,1000.0
5205059,Castelândia - GO,24.22,1053.0
5205109,Catalão - GO,9.79,1320.0
5205208,Caturaí - GO,17.95,906.0
5205307,Cavalcante - GO,34.97,666.67
5205406,Ceres - GO,11.73,1237.33
5205455,Cezarina - GO,18.03,1133.33
5205471,Chapadão do Céu - GO,5.1,1489.5
5205497,Cidade Ocidental - GO,8.17,870.67
5205513,Cocalzinho de Goiás - GO,17.98,833.33
5205521,Colinas do Sul - GO,18.7,825.0
5205703,Córrego do Ouro - GO,14.79,1212.0
5205802,Corumbá de Goiás - GO,20.14,906.0
5205901,Corumbaíba - GO,11.57,1212.0
5206206,Cristalina - GO,14.25,900.0
5206305,Cristianópolis - GO,21.15,1106.0
5206404,Crixás - GO,13.54,1106.0
5206503,Cromínia - GO,16.34,1204.0
5206602,Cumari - GO,23.16,1050.0
5206701,Damianópolis - GO,33.31,700.0
5206800,Damolândia - GO,19.51,808.0
5206909,Davinópolis - GO,19.66,1042.4
5207105,Diorama - GO,14.42,1212.0
5207253,Doverlândia - GO,11.18,1200.0
5207352,Edealina - GO,18.57,1212.0
5207402,Edéia - GO,14.38,1160.0
5207501,Estrela do Norte - GO,19.39,1012.0
5207535,Faina - GO,16.95,1000.0
5207600,Fazenda Nova - GO,16.3,1212.0
5207808,Firminópolis - GO,15.84,1212.0
5207907,Flores de Goiás - GO,26.46,642.0
5208004,Formosa - GO,14.58,1042.4
5208103,Formoso - GO,23.74,1074.67
5208152,Gameleira de Goiás - GO,19.92,1006.0
5208301,Divinópolis de Goiás - GO,20.06,800.0
5208400,Goianápolis - GO,10.98,966.67
5208509,Goiandira - GO,13.44,1212.0
5208608,Goianésia - GO,13.34,1200.0
5208707,Goiânia - GO,7.58,1450.0
5208806,Goianira - GO,11.2,900.0
5208905,Goiás - GO,15.64,1200.0
5209101,Goiatuba - GO,13.83,1212.0
5209150,Gouvelândia - GO,12.4,1100.0
5209200,Guapó - GO,18.06,937.25
5209291,Guaraíta - GO,23.99,1100.0
5209408,Guarani de Goiás - GO,29.28,723.0
5209457,Guarinos - GO,25.31,900.0
5209606,Heitoraí - GO,17.08,1066.67
5209705,Hidrolândia - GO,11.73,1109.67
5209804,Hidrolina - GO,16.47,1084.8
5209903,Iaciara - GO,22.62,700.0
5209937,Inaciolândia - GO,13.09,1008.0
5209952,Indiara - GO,12.76,1100.0
5210000,Inhumas - GO,15.56,1140.0
5210109,Ipameri - GO,15.08,1181.0
5210158,Ipiranga de Goiás - GO,14.94,1206.0
5210208,Iporá - GO,10.67,1212.0
5210307,Israelândia - GO,28.77,1010.0
5210406,Itaberaí - GO,12.89,1069.6
5210562,Itaguari - GO,15.06,1133.33
5210604,Itaguaru - GO,22.55,973.14
5210802,Itajá - GO,16.8,1200.0
5210901,Itapaci - GO,12.19,1000.0
5211008,Itapirapuã - GO,13.46,1151.33
5211206,Itapuranga - GO,17.15,1031.0
5211305,Itarumã - GO,15.03,1170.67
5211404,Itauçu - GO,17.3,1200.0
5211503,Itumbiara - GO,9.31,1212.0
5211602,Ivolândia - GO,11.9,1112.0
5211701,Jandaia - GO,20.14,1212.0
5211800,Jaraguá - GO,15.98,1000.0
5211909,Jataí - GO,9.81,1212.0
5212006,Jaupaci - GO,17.18,808.0
5212055,Jesúpolis - GO,19.93,850.0
5212105,Joviânia - GO,11.75,1212.0
5212204,Jussara - GO,10.93,1204.0
5212253,Lagoa Santa - GO,10.8,1100.0
5212303,Leopoldo de Bulhões - GO,12.42,902.4
5212501,Luziânia - GO,13.75,833.33
5212600,Mairipotaba - GO,22.63,1212.0
5212709,Mambaí - GO,17.57,813.33
5212808,Mara Rosa - GO,20.86,1200.0
5212907,Marzagão - GO,8.6,1150.0
5212956,Matrinchã - GO,15.11,975.0
5213004,Maurilândia - GO,19.17,1025.0
5213053,Mimoso de Goiás - GO,27.04,808.0
5213087,Minaçu - GO,10.88,966.67
5213103,Mineiros - GO,10.93,1100.0
5213400,Moiporá - GO,17.8,1212.0
5213509,Monte Alegre de Goiás - GO,28.42,600.0
5213707,Montes Claros de Goiás - GO,12.47,1212.0
5213756,Montividiu - GO,9.84,1250.0
5213772,Montividiu do Norte - GO,28.09,800.0
5213806,Morrinhos - GO,11.88,1212.0
5213855,Morro Agudo de Goiás - GO,16.68,880.0
5213905,Mossâmedes - GO,18.69,1100.0
5214002,Mozarlândia - GO,6.5,1212.0
5214051,Mundo Novo - GO,15.35,1033.33
5214101,Mutunópolis - GO,15.46,700.0
5214408,Nazário - GO,13.76,1054.0
5214507,Nerópolis - GO,12.66,975.0
5214606,Niquelândia - GO,19.83,1000.0
5214705,Nova América - GO,19.38,909.0
5214804,Nova Aurora - GO,17.43,1200.0
5214838,Nova Crixás - GO,11.23,1212.0
5214861,Nova Glória - GO,17.03,969.6
5214879,Nova Iguaçu de Goiás - GO,19.64,1055.0
5214903,Nova Roma - GO,26.01,808.0
5215009,Nova Veneza - GO,11.02,1133.33
5215207,Novo Brasil - GO,20.62,1200.0
5215231,Novo Gama - GO,10.71,784.8
5215256,Novo Planalto - GO,23.09,933.33
5215306,Orizona - GO,18.1,1212.0
5215405,Ouro Verde de Goiás - GO,19.84,1000.0
5215504,Ouvidor - GO,11.03,1150.0
5215603,Padre Bernardo - GO,16.49,685.33
5215652,Palestina de Goiás - GO,10.54,1056.0
5215702,Palmeiras de Goiás - GO,10.18,1000.0
5215801,Palmelo - GO,20.72,1212.0
5215900,Palminópolis - GO,15.14,1200.0
5216007,Panamá - GO,16.16,1066.67
5216304,Paranaiguara - GO,20.38,1000.0
5216403,Paraúna - GO,10.76,1166.67
5216452,Perolândia - GO,13.71,1125.0
5216809,Petrolina de Goiás - GO,19.93,1028.0
5216908,Pilar de Goiás - GO,17.13,889.33
5217104,Piracanjuba - GO,18.55,1212.0
5217203,Piranhas - GO,13.47,1212.0
5217302,Pirenópolis - GO,18.21,1075.0
5217401,Pires do Rio - GO,12.36,1212.0
5217609,Planaltina - GO,14.48,766.67
5217708,Pontalina - GO,15.81,1212.0
5218003,Porangatu - GO,12.73,1100.0
5218052,Porteirão - GO,12.82,1213.0
5218102,Portelândia - GO,23.76,1100.0
5218300,Posse - GO,20.11,904.0
5218391,Professor Jamil - GO,12.03,1084.8
5218508,Quirinópolis - GO,10.48,1212.0
5218607,Rialma - GO,8.16,1144.8
5218706,Rianápolis - GO,20.38,1212.0
5218789,Rio Quente - GO,7.19,1200.0
5218805,Rio Verde - GO,7.86,1212.0
5218904,Rubiataba - GO,13.84,1200.0
5219001,Sanclerlândia - GO,14.43,1212.0
5219100,Santa Bárbara de Goiás - GO,11.94,1050.0
5219209,Santa Cruz de Goiás - GO,19.92,1212.0
5219258,Santa Fé de Goiás - GO,7.95,1184.5
5219308,Santa Helena de Goiás - GO,14.46,1150.0
5219357,Santa Isabel - GO,22.37,1200.0
5219407,Santa Rita do Araguaia - GO,16.99,775.0
5219456,Santa Rita do Novo Destino - GO,23.12,750.0
5219506,Santa Rosa de Goiás - GO,22.74,1042.4
5219605,Santa Tereza de Goiás - GO,24.37,1000.0
5219704,Santa Terezinha de Goiás - GO,19.4,1003.0
5219712,Santo Antônio da Barra - GO,16.55,1000.0
5219738,Santo Antônio de Goiás - GO,7.06,1150.0
5219753,Santo Antônio do Descoberto - GO,13.13,762.4
5219803,São Domingos - GO,33.33,678.0
5219902,São Francisco de Goiás - GO,26.77,847.2
5220009,São João d'Aliança - GO,16.31,650.0
5220058,São João da Paraúna - GO,25.54,1150.0
5220108,São Luís de Montes Belos - GO,11.42,1212.0
5220157,São Luiz do Norte - GO,13.68,1000.0
5220207,São Miguel do Araguaia - GO,17.71,1200.0
5220264,São Miguel do Passa Quatro - GO,21.84,1200.0
5220280,São Patrício - GO,25.48,1033.33
