codigo_ibge,municipio,percentual_sem_internet
5102637,Campo Novo do Parecis - MT,4.29
5102678,Campo Verde - MT,8.17
5102686,Campos de Júlio - MT,6.04
5102694,Canabrava do Norte - MT,26.7
5102702,Canarana - MT,9.47
5102793,Carlinda - MT,12.63
5102850,Castanheira - MT,14.61
5103007,Chapada dos Guimarães - MT,14.9
5103056,Cláudia - MT,13.81
5103106,Cocalinho - MT,14.05
5103205,Colíder - MT,9.6
5103254,Colniza - MT,12.03
5103304,Comodoro - MT,18.24
5103353,Confresa - MT,10.43
5103361,Conquista D'Oeste - MT,10.59
5103379,Cotriguaçu - MT,14.01
5103403,Cuiabá - MT,10.23
5103437,Curvelândia - MT,19.74
5103452,Denise - MT,16.53
5103502,Diamantino - MT,11.34
5103601,Dom Aquino - MT,23.36
5103700,Feliz Natal - MT,19.6
5103809,Figueirópolis D'Oeste - MT,18.4
5103858,Gaúcha do Norte - MT,18.84
5103908,General Carneiro - MT,21.56
5103957,Glória D'Oeste - MT,20.72
5104104,Guarantã do Norte - MT,9.15
5104203,Guiratinga - MT,25.05
5104500,Indiavaí - MT,13.77
5104526,Ipiranga do Norte - MT,5.42
5104542,Itanhangá - MT,9.67
5104559,Itaúba - MT,16.76
5104609,Itiquira - MT,14.15
5104807,Jaciara - MT,12.76
5104906,Jangada - MT,33.45
5105002,Jauru - MT,15.76
5105101,Juara - MT,11.22
5105150,Juína - MT,14.97
5105176,Juruena - MT,11.92
5105200,Juscimeira - MT,20.24
5105234,Lambari D'Oeste - MT,14.0
5105259,Lucas do Rio Verde - MT,5.54
5105309,Luciara - MT,29.77
5105507,Vila Bela da Santíssima Trindade - MT,20.49
5105580,Marcelândia - MT,10.37
5105606,Matupá - MT,6.95
5105622,Mirassol d'Oeste - MT,13.42
5105903,Nobres - MT,10.19
5106000,Nortelândia - MT,19.88
5106109,Nossa Senhora do Livramento - MT,27.16
5106158,Nova Bandeirantes - MT,12.29
5106174,Nova Nazaré - MT,27.67
5106182,Nova Lacerda - MT,10.87
5106190,Nova Santa Helena - MT,8.24
5106208,Nova Brasilândia - MT,37.16
5106216,Nova Canaã do Norte - MT,14.6
5106224,Nova Mutum - MT,5.03
5106232,Nova Olímpia - MT,19.91
5106240,Nova Ubiratã - MT,10.26
5106257,Nova Xavantina - MT,12.03
5106265,Novo Mundo - MT,8.82
5106273,Novo Horizonte do Norte - MT,22.99
5106281,Novo São Joaquim - MT,10.41
5106299,Paranaíta - MT,10.92
5106307,Paranatinga - MT,14.44
5106315,Novo Santo Antônio - MT,33.29
5106372,Pedra Preta - MT,18.64
5106422,Peixoto de Azevedo - MT,12.98
5106455,Planalto da Serra - MT,17.66
5106505,Poconé - MT,22.28
5106653,Pontal do Araguaia - MT,9.88
5106703,Ponte Branca - MT,32.73
5106752,Pontes e Lacerda - MT,8.86
5106778,Porto Alegre do Norte - MT,14.99
5106802,Porto dos Gaúchos - MT,11.3
5106828,Porto Esperidião - MT,11.31
5106851,Porto Estrela - MT,51.06
5107008,Poxoréu - MT,19.23
5107040,Primavera do Leste - MT,4.99
5107065,Querência - MT,8.83
5107107,São José dos Quatro Marcos - MT,18.99
5107156,Reserva do Cabaçal - MT,14.85
5107180,Ribeirão Cascalheira - MT,17.32
5107198,Ribeirãozinho - MT,12.87
5107206,Rio Branco - MT,13.6
5107248,Santa Carmem - MT,5.31
5107263,Santo Afonso - MT,24.43
5107297,São José do Povo - MT,17.53
5107305,São José do Rio Claro - MT,12.22
5107354,São José do Xingu - MT,12.4
5107404,São Pedro da Cipa - MT,15.06
5107578,Rondolândia - MT,18.81
5107602,Rondonópolis - MT,9.17
5107701,Rosário Oeste - MT,31.27
5107743,Santa Cruz do Xingu - MT,11.45
5107750,Salto do Céu - MT,15.76
5107768,Santa Rita do Trivelato - MT,7.24
5107776,Santa Terezinha - MT,15.51
5107792,Santo Antônio do Leste - MT,9.13
5107800,Santo Antônio de Leverger - MT,18.07
5107859,São Félix do Araguaia - MT,17.53
5107875,Sapezal - MT,5.43
5107883,Serra Nova Dourada - MT,22.03
5107909,Sinop - MT,6.65
5107925,Sorriso - MT,5.35
5107941,Tabaporã - MT,7.94
5107958,Tangará da Serra - MT,7.81
5108006,Tapurah - MT,5.83
5108055,Terra Nova do Norte - MT,13.99
5108105,Tesouro - MT,25.26
5108204,Torixoréu - MT,18.45
5108303,União do Sul - MT,16.89
5108352,Vale de São Domingos - MT,13.66
5108402,Várzea Grande - MT,15.18
5108501,Vera - MT,10.11
5108600,Vila Rica - MT,9.78
5108808,Nova Guarita - MT,7.38
5108857,Nova Marilândia - MT,18.05
5108907,Nova Maringá - MT,12.64
5108956,Nova Monte Verde - MT,13.4
5200050,Abadia de Goiás - GO,13.25
5200100,Abadiânia - GO,22.01
5200134,Acreúna - GO,14.93
5200159,Adelândia - GO,18.93
5200175,Água Fria de Goiás - GO,15.96
5200209,Água Limpa - GO,16.44
5200258,Águas Lindas de Goiás - GO,8.91
5200308,Alexânia - GO,16.42
5200506,Aloândia - GO,17.32
5200555,Alto Horizonte - GO,8.97
5200605,Alto Paraíso de Goiás - GO,9.18
5200803,Alvorada do Norte - GO,22.94
5200829,Amaralina - GO,31.74
5200852,Americano do Brasil - GO,30.69
5200902,Amorinópolis - GO,15.73
5201108,Anápolis - GO,9.01
5201207,Anhanguera - GO,3.63
5201306,Anicuns - GO,15.21
5201405,Aparecida de Goiânia - GO,8.21
5201454,Aparecida do Rio Doce - GO,9.48
5201504,Aporé - GO,10.68
5201603,Araçu - GO,17.59
5201702,Aragarças - GO,13.11
5201801,Aragoiânia - GO,12.12
5202155,Araguapaz - GO,13.31
5202353,Arenópolis - GO,15.4
5202502,Aruanã - GO,12.34
5202601,Aurilândia - GO,21.35
5202809,Avelinópolis - GO,15.85
5203104,Baliza - GO,16.46
5203203,Barro Alto - GO,14.11
5203302,Bela Vista de Goiás - GO,14.83
5203401,Bom Jardim de Goiás - GO,19.8
5203500,Bom Jesus de Goiás - GO,9.2
5203559,Bonfinópolis - GO,13.31
5203575,Bonópolis - GO,22.73
5203609,Brazabrantes - GO,15.31
5203807,Britânia - GO,9.06
5203906,Buriti Alegre - GO,13.24
5203939,Buriti de Goiás - GO,23.56
5203962,Buritinópolis - GO,27.8
5204003,Cabeceiras - GO,22.61
5204102,Cachoeira Alta - GO,15.24
5204201,Cachoeira de Goiás - GO,21.83
5204250,Cachoeira Dourada - GO,12.47
5204300,Caçu - GO,12.54
5204409,Caiapônia - GO,12.61
5204508,Caldas Novas - GO,8.56
5204557,Caldazinha - GO,13.85
5204607,Campestre de Goiás - GO,14.38
5204656,Campinaçu - GO,17.28
5204706,Campinorte - GO,9.59
5204805,Campo Alegre de Goiás - GO,10.82
5204854,Campo Limpo de Goiás - GO,19.1
5204904,Campos Belos - GO,18.26
5204953,Campos Verdes - GO,16.78
5205000,Carmo do Rio Verde - GO,19.39
5205059,Castelândia - GO,24.22
5205109,Catalão - GO,9.79
5205208,Caturaí - GO,17.95
5205307,Cavalcante - GO,34.97
5205406,Ceres - GO,11.73
5205455,Cezarina - GO,18.03
5205471,Chapadão do Céu - GO,5.1
5205497,Cidade Ocidental - GO,8.17
5205513,Cocalzinho de Goiás - GO,17.98
5205521,Colinas do Sul - GO,18.7
5205703,Córrego do Ouro - GO,14.79
5205802,Corumbá de Goiás - GO,20.14
5205901,Corumbaíba - GO,11.57
5206206,Cristalina - GO,14.25
5206305,Cristianópolis - GO,21.15
5206404,Crixás - GO,13.54
5206503,Cromínia - GO,16.34
5206602,Cumari - GO,23.16
5206701,Damianópolis - GO,33.31
5206800,Damolândia - GO,19.51
5206909,Davinópolis - GO,19.66
5207105,Diorama - GO,14.42
5207253,Doverlândia - GO,11.18
5207352,Edealina - GO,18.57
5207402,Edéia - GO,14.38
5207501,Estrela do Norte - GO,19.39
5207535,Faina - GO,16.95
5207600,Fazenda Nova - GO,16.3
5207808,Firminópolis - GO,15.84
5207907,Flores de Goiás - GO,26.46
5208004,Formosa - GO,14.58
5208103,Formoso - GO,23.74
5208152,Gameleira de Goiás - GO,19.92
5208301,Divinópolis de Goiás - GO,20.06
5208400,Goianápolis - GO,10.98
5208509,Goiandira - GO,13.44
5208608,Goianésia - GO,13.34
5208707,Goiânia - GO,7.58
5208806,Goianira - GO,11.2
5208905,Goiás - GO,15.64
5209101,Goiatuba - GO,13.83
5209150,Gouvelândia - GO,12.4
5209200,Guapó - GO,18.06
5209291,Guaraíta - GO,23.99
5209408,Guarani de Goiás - GO,29.28
5209457,Guarinos - GO,25.31
5209606,Heitoraí - GO,17.08
5209705,Hidrolândia - GO,11.73
5209804,Hidrolina - GO,16.47
5209903,Iaciara - GO,22.62
5209937,Inaciolândia - GO,13.09
5209952,Indiara - GO,12.76
5210000,Inhumas - GO,15.56
5210109,Ipameri - GO,15.08
5210158,Ipiranga de Goiás - GO,14.94
5210208,Iporá - GO,10.67
5210307,Israelândia - GO,28.77
5210406,Itaberaí - GO,12.89
5210562,Itaguari - GO,15.06
5210604,Itaguaru - GO,22.55
5210802,Itajá - GO,16.8
5210901,Itapaci - GO,12.19
5211008,Itapirapuã - GO,13.46
5211206,Itapuranga - GO,17.15
5211305,Itarumã - GO,15.03
5211404,Itauçu - GO,17.3
5211503,Itumbiara - GO,9.31
5211602,Ivolândia - GO,11.9
5211701,Jandaia - GO,20.14
5211800,Jaraguá - GO,15.98
5211909,Jataí - GO,9.81
5212006,Jaupaci - GO,17.18
5212055,Jesúpolis - GO,19.93
5212105,Joviânia - GO,11.75
5212204,Jussara - GO,10.93
5212253,Lagoa Santa - GO,10.8
5212303,Leopoldo de Bulhões - GO,12.42
5212501,Luziânia - GO,13.75
5212600,Mairipotaba - GO,22.63
5212709,Mambaí - GO,17.57
5212808,Mara Rosa - GO,20.86
5212907,Marzagão - GO,8.6
5212956,Matrinchã - GO,15.11
5213004,Maurilândia - GO,19.17
5213053,Mimoso de Goiás - GO,27.04
5213087,Minaçu - GO,10.88
5213103,Mineiros - GO,10.93
5213400,Moiporá - GO,17.8
5213509,Monte Alegre de Goiás - GO,28.42
5213707,Montes Claros de Goiás - GO,12.47
5213756,Montividiu - GO,9.84
5213772,Montividiu do Norte - GO,28.09
5213806,Morrinhos - GO,11.88
5213855,Morro Agudo de Goiás - GO,16.68
5213905,Mossâmedes - GO,18.69
5214002,Mozarlândia - GO,6.5
5214051,Mundo Novo - GO,15.35
5214101,Mutunópolis - GO,15.46
5214408,Nazário - GO,13.76
5214507,Nerópolis - GO,12.66
5214606,Niquelândia - GO,19.83
5214705,Nova América - GO,19.38
5214804,Nova Aurora - GO,17.43
5214838,Nova Crixás - GO,11.23
5214861,Nova Glória - GO,17.03
5214879,Nova Iguaçu de Goiás - GO,19.64
5214903,Nova Roma - GO,26.01
5215009,Nova Veneza - GO,11.02
5215207,Novo Brasil - GO,20.62
5215231,Novo Gama - GO,10.71
5215256,Novo Planalto - GO,23.09
5215306,Orizona - GO,18.1
5215405,Ouro Verde de Goiás - GO,19.84
5215504,Ouvidor - GO,11.03
5215603,Padre Bernardo - GO,16.49
5215652,Palestina de Goiás - GO,10.54
5215702,Palmeiras de Goiás - GO,10.18
5215801,Palmelo - GO,20.72
5215900,Palminópolis - GO,15.14
5216007,Panamá - GO,16.16
5216304,Paranaiguara - GO,20.38
5216403,Paraúna - GO,10.76
5216452,Perolândia - GO,13.71
5216809,Petrolina de Goiás - GO,19.93
5216908,Pilar de Goiás - GO,17.13
5217104,Piracanjuba - GO,18.55
5217203,Piranhas - GO,13.47
5217302,Pirenópolis - GO,18.21
5217401,Pires do Rio - GO,12.36
5217609,Planaltina - GO,14.48
5217708,Pontalina - GO,15.81
5218003,Porangatu - GO,12.73
5218052,Porteirão - GO,12.82
5218102,Portelândia - GO,23.76
5218300,Posse - GO,20.11
5218391,Professor Jamil - GO,12.03
5218508,Quirinópolis - GO,10.48
5218607,Rialma - GO,8.16
5218706,Rianápolis - GO,20.38
5218789,Rio Quente - GO,7.19
5218805,Rio Verde - GO,7.86
5218904,Rubiataba - GO,13.84
5219001,Sanclerlândia - GO,14.43
5219100,Santa Bárbara de Goiás - GO,11.94
5219209,Santa Cruz de Goiás - GO,19.92
5219258,Santa Fé de Goiás - GO,7.95
5219308,Santa Helena de Goiás - GO,14.46
5219357,Santa Isabel - GO,22.37
5219407,Santa Rita do Araguaia - GO,16.99
5219456,Santa Rita do Novo Destino - GO,23.12
5219506,Santa Rosa de Goiás - GO,22.74
5219605,Santa Tereza de Goiás - GO,24.37
5219704,Santa Terezinha de Goiás - GO,19.4
5219712,Santo Antônio da Barra - GO,16.55
5219738,Santo Antônio de Goiás - GO,7.06
5219753,Santo Antônio do Descoberto - GO,13.13
5219803,São Domingos - GO,33.33
5219902,São Francisco de Goiás - GO,26.77
5220009,São João d'Aliança - GO,16.31
5220058,São João da Paraúna - GO,25.54
5220108,São Luís de Montes Belos - GO,11.42
5220157,São Luiz do Norte - GO,13.68
5220207,São Miguel do Araguaia - GO,17.71
5220264,São Miguel do Passa Quatro - GO,21.84
5220280,São Patrício - GO,25.48
5220405,São Simão - GO,14.35
5220454,Senador Canedo - GO,7.0
5220504,Serranópolis - GO,13.65
5220603,Silvânia - GO,11.74
5220686,Simolândia - GO,16.72
5220702,Sítio d'Abadia - GO,29.7
5221007,Taquaral de Goiás - GO,27.63
5221080,Teresina de Goiás - GO,27.26
5221197,Terezópolis de Goiás - GO,16.25
5221304,Três Ranchos - GO,14.06
5221403,Trindade - GO,12.7
5221452,Trombas - GO,30.11
5221502,Turvânia - GO,15.81
5221551,Turvelândia - GO,10.68
5221577,Uirapuru - GO,22.24
5221601,Uruaçu - GO,16.89
5221700,Uruana - GO,19.67
5221809,Urutaí - GO,16.99
5221858,Valparaíso de Goiás - GO,6.67
5221908,Varjão - GO,17.06
5222005,Vianópolis - GO,11.79
5222054,Vicentinópolis - GO,7.02
5222203,Vila Boa - GO,28.13
5222302,Vila Propício - GO,16.06
5300108,Brasília - DF,5.27
